"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.item"	"Answer.target_property"	"Answer.target_frequency"	"Answer.familiarization_cond"	"Answer.level"	"Answer.participant_response_type_condition"	"Answer.participant_feature_count_condition"	"Answer.linguistic_framing_condition"	"Answer.target_filler_sequence_condition"	"Answer.question_type_condition"	"Answer.manip_check_target"	"Answer.manip_check_dist"	"Answer.manip_check_foil"	"Answer.name_check_correct"	"Answer.choice"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_foil"	"Answer.Likert_value_target"	"Answer.Likert_value_logical"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.scale_and_levels_condition"	"Answer.familiarization_present_in_study"	"Answer.top_question_order"	"Answer.middle_question_order"	"Answer.bottom_question_order"	"Answer.image_version"	"Answer.hand_position"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3SLE99ER0NDESSJNVBHTQ77T0D9ZBT"	"AF33681RI3ES8"	"Approved"	"Wed Jul 30 11:28:43 PDT 2014"	"Tue Jul 29 18:47:27 PDT 2014"	"Tue Jul 29 18:48:43 PDT 2014"	"Tue Jul 29 18:50:15 PDT 2014"	""	""	""	""	"""sundae"""	"""whipped cream"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""picking a sundae based on 1 word description"""	""""""	"""46"""	"""m"""	"6"	"0"	"1"	"0"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3NAPMVF0ZWF1K5DLTNWZYUBQWEK728"	"A38W8NZH4DJCDP"	"Approved"	"Wed Jul 30 11:28:52 PDT 2014"	"Tue Jul 29 18:47:54 PDT 2014"	"Tue Jul 29 18:48:52 PDT 2014"	"Tue Jul 29 18:50:15 PDT 2014"	""	""	""	""	"""Christmas tree"""	"""lights"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""What people are talking about."""	"""Not at this time."""	"""26"""	"""m"""	"0"	"0"	"2"	"1"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3MH9DQ757WCTXAXO5AAZAQJBE8MUGG"	"A166A2M31CW2C7"	"Approved"	"Wed Jul 30 11:29:01 PDT 2014"	"Tue Jul 29 18:48:28 PDT 2014"	"Tue Jul 29 18:49:01 PDT 2014"	"Tue Jul 29 18:50:15 PDT 2014"	""	""	""	""	"""snowman"""	"""hat"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""snowmen"""	""""""	"""26"""	"""m"""	"6"	"0"	"0"	"2"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3NC5L260MOMS65HWY4S8TZRAV7YOFY"	"A1ZRK6K5JUPJAV"	"Approved"	"Wed Jul 30 11:29:08 PDT 2014"	"Tue Jul 29 18:48:20 PDT 2014"	"Tue Jul 29 18:49:08 PDT 2014"	"Tue Jul 29 18:50:15 PDT 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""sundaes"""	""""""	"""40"""	"""m"""	"6"	"0"	"2"	"0"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3YMU66OBIN8OSOR45B30RBULK0KGH1"	"A3QJ0OWM954E76"	"Approved"	"Wed Jul 30 11:29:14 PDT 2014"	"Tue Jul 29 18:44:53 PDT 2014"	"Tue Jul 29 18:49:14 PDT 2014"	"Tue Jul 29 18:50:16 PDT 2014"	""	""	""	""	"""Christmas tree"""	"""star"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Making a guess at what Bob was trying to say with limited information."""	"""Everything went well, thank you."""	"""28"""	"""m"""	"6"	"0"	"0"	"2"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3N4BPTXIO8SYZWT7V1VE8IB4LP3UKJ"	"A3COLVHZSOVKB4"	"Approved"	"Wed Jul 30 11:29:34 PDT 2014"	"Tue Jul 29 18:48:40 PDT 2014"	"Tue Jul 29 18:49:34 PDT 2014"	"Tue Jul 29 18:50:29 PDT 2014"	""	""	""	""	"""boat"""	"""cabin"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""a boat with a cabin"""	""""""	""""""	"""f"""	"0"	"0"	"2"	"1"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"31N2WW6R9RQ3KGOAF68G5WTZ0G3F3V"	"A1XDKVPUKAHAHN"	"Approved"	"Wed Jul 30 11:29:43 PDT 2014"	"Tue Jul 29 18:48:33 PDT 2014"	"Tue Jul 29 18:49:43 PDT 2014"	"Tue Jul 29 18:50:30 PDT 2014"	""	""	""	""	"""Christmas tree"""	"""lights"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""what bob likes"""	""""""	""""""	""""""	"14"	"0"	"2"	"0"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"32KTQ2V7RDFV5S57I2D3RZGUX9OM9P"	"ADYNBOYRPQDEE"	"Approved"	"Wed Jul 30 11:29:49 PDT 2014"	"Tue Jul 29 18:48:54 PDT 2014"	"Tue Jul 29 18:49:49 PDT 2014"	"Tue Jul 29 18:50:30 PDT 2014"	""	""	""	""	"""pizza"""	"""sausage"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""the kind of pizza bob eats, and that he can only communicate one word"""	"""nope"""	"""32"""	"""m"""	"14"	"0"	"0"	"1"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3018Q3ZVOIQ07RS4FGNK9TLO9E5RAX"	"A1P266XD7JDLVV"	"Approved"	"Wed Jul 30 11:29:50 PDT 2014"	"Tue Jul 29 18:49:07 PDT 2014"	"Tue Jul 29 18:49:50 PDT 2014"	"Tue Jul 29 21:22:09 PDT 2014"	""	""	""	""	"""boat"""	"""sail"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""no clue"""	""""""	"""39"""	"""f"""	"0"	"0"	"0"	"1"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"37W3JXSD6686B57TUGB6ZEBC4KNWYF"	"A1153ZIEQX0ZJ8"	"Approved"	"Wed Jul 30 11:30:24 PDT 2014"	"Tue Jul 29 18:49:12 PDT 2014"	"Tue Jul 29 18:50:24 PDT 2014"	"Tue Jul 29 21:22:09 PDT 2014"	""	""	""	""	"""friend"""	"""hat"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Communications"""	""""""	"""24"""	"""M"""	"0"	"0"	"2"	"0"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3QJOXOW4XJRC0OWOQDTPJDH5O64MEZ"	"A3N1F27UIGEOGI"	"Approved"	"Wed Jul 30 11:30:46 PDT 2014"	"Tue Jul 29 18:49:32 PDT 2014"	"Tue Jul 29 18:50:46 PDT 2014"	"Tue Jul 29 21:22:09 PDT 2014"	""	""	""	""	"""snowman"""	"""mittens"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""communication and snowmen"""	""""""	"""35"""	"""f"""	"6"	"0"	"2"	"1"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3UNH76FOCS5A6TDFQE5JQG9L6IAMYF"	"A1MZC8D6JFJQMB"	"Approved"	"Wed Jul 30 11:30:47 PDT 2014"	"Tue Jul 29 18:49:47 PDT 2014"	"Tue Jul 29 18:50:47 PDT 2014"	"Tue Jul 29 21:22:09 PDT 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""trying to guess what item a person was talking about"""	"""thanks for letting me help."""	"""24"""	"""m"""	"0"	"0"	"1"	"2"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"37WLF8U1WPQDXL36ZJXBSCXOI3MK68"	"A3N8JP3QR3VPE8"	"Approved"	"Wed Jul 30 11:30:55 PDT 2014"	"Tue Jul 29 18:49:54 PDT 2014"	"Tue Jul 29 18:50:55 PDT 2014"	"Tue Jul 29 21:22:10 PDT 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""communication"""	"""none"""	"""49"""	"""f"""	"6"	"0"	"1"	"2"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"38F71OA9GTW462WKLODV1V2507JMFH"	"A3D1VTLX623K6I"	"Approved"	"Wed Jul 30 11:30:58 PDT 2014"	"Tue Jul 29 18:49:39 PDT 2014"	"Tue Jul 29 18:50:58 PDT 2014"	"Tue Jul 29 21:22:10 PDT 2014"	""	""	""	""	"""Christmas tree"""	"""lights"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob was telling me about his tree with one word - lights"""	"""thanks for the survey, best wishes with your research"""	"""54"""	"""f"""	"6"	"0"	"0"	"1"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3S06PH7KSR4ACTWZ1WZ7T3BHQJ9D1Q"	"A3CNLP08ZRI37I"	"Approved"	"Wed Jul 30 11:31:04 PDT 2014"	"Tue Jul 29 18:50:41 PDT 2014"	"Tue Jul 29 18:51:04 PDT 2014"	"Tue Jul 29 21:22:10 PDT 2014"	""	""	""	""	"""pizza"""	"""olives"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""What Bob meant"""	""""""	"""20"""	"""f"""	"6"	"0"	"1"	"0"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"35DR22AR5DKKK2FVF0E2B3T64LYX33"	"A2L3MQ65OLYV35"	"Approved"	"Wed Jul 30 11:31:14 PDT 2014"	"Tue Jul 29 18:50:23 PDT 2014"	"Tue Jul 29 18:51:14 PDT 2014"	"Tue Jul 29 21:22:10 PDT 2014"	""	""	""	""	"""sundae"""	"""sprinkles"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob communicating which sundae he was talking about using one word"""	""""""	"""24"""	"""m"""	"14"	"0"	"0"	"2"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3NS0A6KXC48AJ9RYBX97RIYQGQ1ZGA"	"A1NXHA2741IJEA"	"Approved"	"Wed Jul 30 11:31:16 PDT 2014"	"Tue Jul 29 18:48:19 PDT 2014"	"Tue Jul 29 18:51:16 PDT 2014"	"Tue Jul 29 21:22:10 PDT 2014"	""	""	""	""	"""Christmas tree"""	"""ornaments"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""FALSE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""choosing which item the person is talking about"""	"""no"""	"""41"""	"""f"""	"14"	"0"	"1"	"2"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3PW9OPU9PQKN9JYJ47FQXKKDTSK216"	"A23O71PCYQIYI1"	"Approved"	"Wed Jul 30 11:31:39 PDT 2014"	"Tue Jul 29 18:50:27 PDT 2014"	"Tue Jul 29 18:51:39 PDT 2014"	"Tue Jul 29 21:22:10 PDT 2014"	""	""	""	""	"""snowman"""	"""scarf"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob's snowmen"""	""""""	""""""	""""""	"14"	"0"	"1"	"0"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3E13VNJ1NNVRK4CLTA0IK0RUIOHI1X"	"ANJQRMXHJ8POM"	"Approved"	"Wed Jul 30 11:31:40 PDT 2014"	"Tue Jul 29 18:51:00 PDT 2014"	"Tue Jul 29 18:51:40 PDT 2014"	"Tue Jul 29 21:22:11 PDT 2014"	""	""	""	""	"""boat"""	"""cabin"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob using a single word to identify what he wanted"""	""""""	"""27"""	"""f"""	"6"	"0"	"1"	"2"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"39GAF6DQWR0W6AWLSHZ1ZPHOQQDV17"	"A30C394YKHW5FB"	"Approved"	"Wed Jul 30 11:32:03 PDT 2014"	"Tue Jul 29 18:50:24 PDT 2014"	"Tue Jul 29 18:52:03 PDT 2014"	"Tue Jul 29 21:22:11 PDT 2014"	""	""	""	""	"""pizza"""	"""olives"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""FALSE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""to find out what someone was talking about"""	""""""	"""33"""	"""m"""	"14"	"0"	"2"	"1"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3CCZ6YKWR7JXXLK1Q3WHAX58BEZ59J"	"A29H0MQKZLQMNG"	"Approved"	"Wed Jul 30 11:32:23 PDT 2014"	"Tue Jul 29 18:51:17 PDT 2014"	"Tue Jul 29 18:52:23 PDT 2014"	"Tue Jul 29 21:22:11 PDT 2014"	""	""	""	""	"""snowman"""	"""belt"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob communicating to me about a snowman."""	""""""	"""28"""	"""m"""	"14"	"0"	"1"	"2"	"0"	"""5"""	"-1"
